Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2801,335.45746,932.25586,0.7319055,272.97018,895.467,0.5893517,215.56364,872.8879,0.7165312,153.5616,874.25934,0.6016257,75.02882,868.12354,0.2681986
2802,321.50763,931.4152,0.8795264,270.65265,895.3896,0.63405335,215.56364,872.8879,0.6970557,154.03949,874.2846,0.6131005,75.78342,868.845,0.25429493
2803,308.25937,929.75183,0.75332063,270.08456,893.14923,0.6191045,215.35791,872.8879,0.6986525,165.00793,875.03864,0.6508099,75.78342,869.48914,0.28578845
2804,289.08267,911.0914,0.5543559,268.4262,891.8569,0.40873274,215.35791,872.8879,0.65589267,165.96622,875.03864,0.6930739,75.845856,870.92456,0.28257975
2805,279.64954,909.3675,0.4497693,266.07886,891.8569,0.26378188,215.35791,872.94403,0.6824025,171.53769,875.1402,0.6720734,76.53285,871.0401,0.29906642
2806,279.64954,909.3675,0.3424115,259.19507,891.8569,0.07363384,213.38933,872.94403,0.55073065,171.53769,875.2805,0.6627768,76.53285,871.0401,0.28834644
2807,268.6644,907.3921,0.22140054,259.0544,889.45074,0.07636886,213.38933,872.94403,0.50129545,165.00793,875.1532,0.660402,76.176285,871.0401,0.29738095
2808,265.97476,907.3921,0.23854627,145.35535,361.32007,0.07330018,213.38933,873.96796,0.50060767,163.35254,875.1532,0.6648594,76.176285,870.9783,0.3103218
2809,265.86136,907.3921,0.24261217,145.37595,361.64517,0.07699108,213.38933,873.96796,0.5191387,161.54854,875.2951,0.6481955,76.15791,870.86053,0.30350524
2810,265.86136,905.9386,0.33125195,145.37595,361.64517,0.07487497,213.38933,873.96796,0.550113,160.72826,875.2951,0.6718364,75.539314,870.2223,0.29977626
2811,265.86136,904.142,0.37021047,145.37595,361.64517,0.079585865,213.75677,873.5787,0.5696683,160.4891,875.1532,0.6406105,75.539314,870.14014,0.2842351
2812,268.86813,904.142,0.31895918,260.99,888.2337,0.082679145,212.37666,872.19244,0.57699233,155.7939,874.09546,0.6076162,75.217674,869.7206,0.26112407
2813,272.32504,905.9386,0.43824068,262.19452,888.7737,0.14349106,212.24501,871.1922,0.5737078,155.73402,873.9866,0.60276157,75.217674,869.61115,0.2513938
2814,284.02597,916.6727,0.58244765,262.19452,888.7737,0.26598322,212.1668,871.1922,0.59991485,155.73402,873.9866,0.65209705,75.217674,869.61115,0.22346266
2815,284.72073,917.859,0.6389937,260.99,888.7737,0.1971622,212.1668,871.1922,0.5935119,155.7939,874.09546,0.66221184,75.76139,869.7206,0.18925136
2816,294.8516,919.5206,0.3115719,257.42053,888.7737,0.23394895,211.97401,871.3715,0.48293918,159.19781,879.96423,0.3467654,206.11276,884.223,0.106268965
2817,304.61307,920.1835,0.3030992,253.72377,892.96387,0.107227765,198.2687,874.27264,0.5430555,170.90613,882.6345,0.22772475,206.11276,884.223,0.060231414
2818,312.32596,930.0285,0.57559747,249.84366,894.1141,0.35499698,197.6485,876.5382,0.47945222,171.58598,888.9969,0.26931465,206.11276,884.223,0.08699763
2819,304.61307,929.5397,0.9036587,253.72377,894.1141,0.57792485,198.20866,879.7994,0.47300538,177.51167,888.9969,0.14580983,206.11276,880.199,0.098421514
2820,304.61307,929.5397,0.9816125,253.72377,894.1141,0.28345412,198.20866,881.99634,0.3232939,208.82835,891.76495,0.1239558,206.11276,867.17615,0.13613404
2821,312.32596,930.0285,0.7005078,249.84366,883.1847,0.20015346,198.2687,885.3461,0.26132023,256.6214,891.76495,0.13932143,207.30919,867.17615,0.1514609
2822,312.32596,930.0285,0.23810022,205.3451,883.1847,0.09972652,226.50838,885.3461,0.17062545,273.4067,881.03796,0.14505596,209.69284,867.17615,0.12336189
2823,1025.235,1126.7931,0.24524525,180.4214,883.1847,0.09324113,232.50093,885.3461,0.1762387,273.4067,879.91327,0.16254058,209.69284,874.50354,0.28406677
2824,1025.235,1126.8829,0.31524247,180.4214,887.6727,0.23284116,232.80052,885.3408,0.3810813,290.4777,878.8886,0.36023477,283.94983,874.50354,0.27131793
2825,1025.0431,1126.7931,0.23089465,202.21394,887.6727,0.15601173,232.80052,884.7455,0.475768,290.4777,877.59796,0.53289807,301.27164,874.50354,0.21449417
2826,173.39908,915.4911,0.2480355,202.21394,891.13824,0.116561554,241.12477,882.88477,0.42443916,294.21683,877.21747,0.44788718,353.07602,869.7274,0.15921779
2827,173.39908,922.96497,0.3688691,190.81534,892.41315,0.14140174,247.18497,878.88135,0.7438728,294.21683,875.9195,0.41455027,353.2605,864.0623,0.12590377
2828,164.00203,922.96497,0.32378444,192.57286,892.41315,0.27687377,248.03029,877.36285,0.748868,294.4467,875.51245,0.289731,353.2605,861.105,0.13169354
2829,149.72559,922.96497,0.5786562,190.81534,896.173,0.50556445,250.38348,877.36285,0.7123423,304.04865,874.45215,0.29050946,353.23312,860.00354,0.13820568
2830,132.71681,922.96497,0.50606555,190.0953,898.084,0.49844235,254.21878,877.36285,0.61440325,304.04865,874.45215,0.2576246,353.23312,860.00354,0.15803741
2831,109.96541,927.9058,0.633029,188.19254,906.2515,0.60613126,257.54156,880.03406,0.75215125,304.04865,874.7479,0.30543998,353.61612,863.64685,0.1603847
2832,95.18913,927.9058,0.3826654,188.19254,910.9869,0.5453589,257.60403,883.0773,0.7128105,305.52832,874.7479,0.33254167,353.23312,863.64685,0.14285617
2833,95.18913,934.61084,0.52806324,188.19254,912.00793,0.51167154,257.97348,884.90045,0.68019426,305.52832,876.62555,0.34854046,353.61612,863.64685,0.16626595
2834,95.18913,945.19165,0.46418998,191.88815,914.0501,0.47547236,257.97348,885.62177,0.611598,307.39432,878.0739,0.31016484,353.61612,864.195,0.11535162
2835,138.48318,950.26624,0.8185522,221.43076,914.0501,0.28975517,281.07297,885.9486,0.5140082,313.16876,878.1366,0.29999378,350.8547,864.9385,0.20150964
2836,143.23804,946.79095,0.6734233,223.96484,914.0501,0.30735216,282.18326,886.41144,0.5461564,320.108,878.6667,0.28839287,350.8547,864.9385,0.15685998
2837,153.65503,950.57874,0.86862254,238.39252,914.0501,0.4283783,286.04785,886.41144,0.5438187,320.108,878.6667,0.26472092,350.8547,869.8855,0.15388368
2838,176.18158,957.28284,0.6804838,238.6206,917.4568,0.4141228,291.9837,887.5284,0.54049534,320.108,882.228,0.24941348,350.8547,869.8855,0.10442425
2839,195.67395,957.28284,0.6446858,251.40323,918.44867,0.52523965,305.15338,888.2502,0.44569308,323.93372,884.71783,0.30972877,350.3679,871.0745,0.16470468
2840,195.79617,958.4981,0.646709,261.21997,925.391,0.5193782,305.3263,893.7687,0.47145563,323.93372,894.649,0.19791447,314.45615,915.4407,0.09977886
