Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
1849,811.92896,1408.8127,0.18942259,795.34,1427.2673,0.44813034,777.26526,1449.2123,0.5503927,751.13965,1493.1415,0.64290196,734.41364,1533.8752,0.7504572
1850,834.5301,1419.7761,0.5194905,793.1432,1434.0186,0.5214621,765.99133,1454.7648,0.57792944,746.1315,1497.2776,0.6865666,734.94257,1535.4514,0.72346103
1851,841.4735,1420.6045,0.74404687,782.0375,1438.5815,0.4705392,752.4586,1460.1477,0.47169825,739.89636,1502.7194,0.62511766,732.03265,1539.8198,0.7261197
1852,822.1819,1429.6279,0.4765994,762.34296,1448.0846,0.6664054,742.8001,1472.674,0.53165305,734.01953,1509.0353,0.5596342,727.29376,1546.0065,0.6987962
1853,800.6323,1431.9266,0.6817546,750.17285,1457.5621,0.8275199,737.50885,1488.303,0.55996263,731.4636,1515.6713,0.49443582,722.4456,1551.1595,0.60997945
1854,784.05396,1437.1836,0.70501494,746.7289,1466.735,0.8658167,732.37933,1496.246,0.6230218,727.69806,1521.7869,0.7446741,720.8576,1554.7069,0.7070246
1855,771.7849,1439.8523,0.7243489,743.41785,1469.4734,0.95813334,728.8972,1497.6984,0.59024256,725.3856,1523.871,0.7489193,717.95715,1555.9633,0.80623305
1856,766.52484,1444.2588,0.6703636,739.3036,1474.6759,0.81714946,725.6816,1505.3787,0.5652542,722.9784,1528.9636,0.7118467,714.7584,1561.4329,0.75336915
1857,763.5715,1444.1204,0.6176696,736.27246,1478.087,0.7407308,723.74,1508.699,0.5581678,720.92065,1529.9159,0.6581964,712.6669,1564.037,0.6957647
1858,761.7894,1442.892,0.5837195,739.4887,1476.0751,0.7659473,724.85754,1508.2605,0.58135617,720.219,1530.112,0.6413996,711.27985,1564.7267,0.66019225
1859,761.44965,1436.776,0.6008864,736.61804,1473.1218,0.84474695,723.1403,1506.4958,0.59353787,716.82306,1531.2437,0.5495419,710.92163,1564.3208,0.6149392
1860,761.7224,1431.1033,0.49161896,733.85583,1471.9421,0.817399,720.76624,1506.2042,0.60044104,716.97034,1531.0948,0.52362543,709.7986,1564.9059,0.5980313
1861,759.2509,1427.959,0.48500907,730.8911,1469.475,0.8435502,719.2081,1507.748,0.55883557,716.71265,1528.7435,0.4960072,709.2183,1564.4086,0.63406235
1862,757.4521,1426.2145,0.5113336,728.5419,1469.0331,0.8510543,719.0945,1502.9098,0.5033132,716.0068,1528.1696,0.50327146,709.0002,1562.9348,0.64529127
1863,755.9111,1425.7598,0.55592436,725.9058,1468.5947,0.8466861,718.0725,1502.4803,0.49781227,715.265,1528.1335,0.53215915,708.4352,1563.7693,0.6247826
1864,754.7198,1424.4243,0.583947,723.69836,1463.2073,0.83107686,716.51996,1500.856,0.50703526,714.5593,1527.244,0.58538234,708.35223,1563.2488,0.6190534
1865,751.9417,1419.6676,0.6086983,723.0255,1463.0784,0.82608795,716.2164,1499.7257,0.49794453,714.24927,1526.1061,0.610804,708.51886,1562.0509,0.6267708
1866,752.9039,1417.6621,0.5525191,722.8436,1458.0059,0.8352106,715.03595,1498.1947,0.53708464,713.82135,1525.0642,0.6386508,708.2787,1561.0619,0.66311055
1867,754.09674,1414.2415,0.5471805,722.1828,1456.7311,0.82157314,714.0068,1496.9408,0.5391919,713.66327,1524.4005,0.659555,709.0234,1560.7045,0.65284544
1868,753.8721,1412.4187,0.6037715,720.7228,1455.2006,0.81292903,713.51373,1494.0994,0.55864114,714.26556,1522.8567,0.64760846,709.15247,1559.5786,0.6489022
1869,753.27246,1407.9324,0.59845895,720.8792,1447.6115,0.7964537,713.3701,1492.1865,0.5580584,713.85095,1520.2496,0.6229804,708.6614,1558.3893,0.6739885
1870,750.7903,1402.048,0.63172644,720.531,1441.7864,0.72955817,713.56696,1487.4238,0.5571014,713.64185,1517.3704,0.5694222,708.68243,1557.1688,0.68829453
1871,751.0813,1399.2917,0.5583665,719.109,1441.4171,0.6655689,713.6162,1485.4773,0.5436657,712.2582,1514.8198,0.544831,708.0694,1555.447,0.6789864
1872,751.662,1394.482,0.533516,719.92773,1433.0211,0.596513,713.8942,1481.4745,0.51449156,712.1564,1513.602,0.55952257,708.46075,1554.9447,0.66454417
1873,751.73895,1391.0984,0.47372875,718.16425,1434.1487,0.5795884,713.5178,1480.7814,0.5275767,712.0355,1513.0004,0.5759089,708.2615,1555.2178,0.64593005
1874,753.4248,1389.9899,0.30184102,718.72766,1434.5895,0.581042,713.5385,1481.6279,0.53017426,711.9814,1512.9567,0.5759982,708.0978,1555.3945,0.64234304
1875,754.0449,1385.5917,0.34425113,718.784,1430.8911,0.52154726,713.3895,1480.2642,0.5541304,711.867,1511.1926,0.5756361,707.2856,1554.3607,0.62809
1876,753.2186,1385.3295,0.3373633,719.22815,1430.2178,0.5541085,713.1151,1479.7122,0.5703251,711.42316,1510.8989,0.58652,707.59436,1554.2792,0.6534361
1877,752.2405,1381.1182,0.35135534,719.20105,1434.6979,0.53025705,712.89496,1478.4526,0.5618944,711.41486,1509.5001,0.59802604,707.19275,1552.6064,0.64816207
1878,752.17096,1379.7269,0.32792965,719.60913,1434.6321,0.52939504,712.6757,1476.4186,0.55501264,711.0579,1509.2233,0.588843,708.39575,1553.1709,0.6560659
1879,748.761,1379.8146,0.24208972,719.64325,1434.4584,0.50678843,712.4569,1475.9653,0.55318284,710.79803,1509.0353,0.6011011,708.2607,1552.1788,0.64751583
1880,749.0418,1375.1129,0.29301086,719.7566,1433.4352,0.48878998,711.4051,1476.3489,0.5406701,710.1571,1509.9261,0.6156718,708.0938,1551.5939,0.63313514
1881,739.5614,1401.0284,0.4559558,720.5562,1432.7512,0.63672894,710.17194,1475.8745,0.5440123,709.5444,1510.4714,0.60429394,707.9703,1551.5455,0.64726454
1882,742.9815,1394.1798,0.5219644,720.8969,1429.9375,0.6888704,711.6737,1475.1531,0.57207894,709.31,1510.5072,0.60446584,707.68567,1551.2307,0.6449682
1883,748.25134,1386.6436,0.72628516,722.31177,1423.6388,0.680803,711.4902,1473.7267,0.5488436,709.2118,1509.6803,0.6034454,707.62683,1550.5898,0.65197515
1884,756.28815,1384.3981,0.60743785,720.8024,1422.7924,0.6846771,710.41095,1472.8712,0.5122508,709.3004,1509.1849,0.5980717,707.6207,1550.3239,0.6511992
1885,760.42834,1381.3658,0.5581169,719.0735,1421.7885,0.66075754,710.16064,1472.5168,0.50308394,709.5628,1508.8558,0.6082466,707.7694,1550.6273,0.6617832
1886,758.2184,1381.4961,0.5862092,715.9484,1422.0597,0.69398785,709.9645,1471.1198,0.48682538,709.9157,1508.5629,0.57403016,707.7656,1550.0928,0.6577896
1887,755.68585,1382.8916,0.5481551,714.7557,1421.3375,0.6239987,709.72144,1471.0656,0.48888022,709.90204,1508.127,0.575042,707.7363,1549.5948,0.6631282
1888,752.72375,1381.4811,0.47481194,713.15186,1415.9987,0.49968472,709.65894,1471.723,0.43678823,709.58746,1507.982,0.5813761,707.67035,1549.4875,0.6588964
1889,749.39886,1380.1128,0.4466614,707.86566,1430.0665,0.44640473,710.55505,1476.1798,0.40449333,709.5982,1508.5338,0.5922199,707.90515,1549.4073,0.64041185
1890,747.1184,1378.948,0.35891512,707.04974,1429.5891,0.4363281,709.6728,1472.5233,0.38722336,709.7201,1507.4014,0.5625802,707.9568,1548.464,0.5914738
1891,744.496,1377.6763,0.26337928,707.0331,1429.6489,0.44455343,709.56824,1471.4497,0.39009243,710.4639,1504.895,0.53513086,705.3582,1547.6885,0.6250869
1892,722.8647,1388.2212,0.2360925,707.4809,1429.2332,0.4387767,709.33124,1469.718,0.39296332,710.2306,1502.7653,0.5093488,704.90356,1547.098,0.64765584
1893,707.8648,1390.0276,0.28564945,706.8856,1433.0867,0.42629153,709.35333,1469.0494,0.387732,710.4283,1501.5227,0.49924478,704.9088,1545.6802,0.66356003
1894,705.8642,1386.3978,0.2684267,706.94244,1432.9434,0.43408626,709.5593,1470.8076,0.37770534,710.2101,1502.2682,0.51823807,705.3638,1545.3834,0.66888505
1895,705.574,1383.0024,0.30654022,706.8032,1430.8649,0.42183658,709.20044,1469.9081,0.36857092,710.2063,1502.8466,0.52630895,705.68756,1545.4474,0.6604357
1896,703.91675,1380.3767,0.29273698,706.1912,1431.2598,0.41262773,709.0209,1469.9069,0.36522615,710.1055,1502.7416,0.5251138,706.7873,1546.8403,0.64596033
