Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2836,289.9845,1346.7444,0.32249075,307.51764,1396.1298,0.5647066,327.96625,1440.8452,0.57779443,352.9728,1496.962,0.33109128,447.7186,1593.7157,0.15669546
2837,289.9845,1353.0098,0.3314098,311.85165,1409.9244,0.58883816,353.29993,1485.6505,0.529692,368.3257,1513.2098,0.2980037,453.60178,1613.8456,0.24455273
2838,278.34357,1368.184,0.6149938,318.34222,1418.1034,0.4893375,353.29993,1485.6505,0.5339541,384.12268,1532.7947,0.3430888,453.60178,1617.5244,0.2535764
2839,278.34357,1374.5941,0.7005018,328.25024,1430.9529,0.53527826,353.29993,1485.6505,0.5503392,384.95276,1548.1204,0.37034523,453.60178,1619.8253,0.21033828
2840,278.34357,1382.3142,0.572945,334.47055,1431.8029,0.54997015,353.29993,1485.6505,0.49625513,387.06473,1550.1836,0.4151406,460.69986,1622.093,0.18183796
2841,295.71094,1389.001,0.49368662,335.73108,1433.6062,0.4486364,353.60513,1485.6505,0.5086658,387.69138,1551.4498,0.41707128,460.69986,1625.6648,0.21444072
2842,313.05356,1414.6403,0.38391462,336.26843,1450.4242,0.4476087,357.2979,1503.8837,0.511214,400.91867,1571.7628,0.38966382,474.1847,1646.4121,0.40911892
2843,313.05356,1424.2583,0.47662848,337.31848,1461.0111,0.4744512,357.2979,1503.8837,0.54975677,400.91867,1578.7485,0.4126758,475.9646,1650.1337,0.3191247
2844,313.05356,1426.2925,0.48248973,337.38892,1471.4633,0.61454076,358.12488,1505.2286,0.52992076,401.21048,1581.4158,0.4607935,476.9531,1657.2477,0.36164373
2845,305.7883,1429.7758,0.4910226,338.13162,1476.6089,0.6950589,359.9067,1520.4285,0.4789898,401.21048,1582.002,0.48133177,478.29486,1658.8236,0.3880126
2846,304.94113,1433.4661,0.47403017,339.6229,1486.6643,0.61445785,361.32523,1521.8448,0.50690454,401.1783,1582.8351,0.44662768,478.29486,1660.7517,0.45773026
2847,300.7509,1435.656,0.45802534,346.14343,1492.8484,0.60871166,368.84775,1534.7705,0.5547065,401.1783,1583.0248,0.43861422,478.6333,1660.7817,0.3965332
2848,291.6785,1436.357,0.4688031,346.18567,1492.8484,0.59358567,369.33163,1535.6709,0.5279029,401.21048,1584.9813,0.45979664,479.55862,1661.6376,0.4472776
2849,291.6785,1436.357,0.5174137,347.1932,1493.8547,0.5808322,370.7107,1538.415,0.57989156,401.41916,1585.1531,0.42312926,480.2309,1661.6448,0.43649498
