Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2716,513.4866,1025.0814,0.8378827,568.0797,1046.7137,0.58582616,553.42255,1116.4493,0.46592826,510.4164,1141.1385,0.65628165,453.0773,1158.3986,0.5811069
2717,524.0579,1042.6996,0.6775538,575.97424,1064.1979,0.3604165,552.01666,1117.116,0.5416669,502.33133,1140.2834,0.7246577,447.23282,1153.1284,0.64932734
2718,537.34656,1046.5608,0.44388795,588.98755,1073.393,0.26121375,556.88,1112.2899,0.47645697,494.15845,1139.7162,0.6703306,443.31174,1148.0356,0.6515111
2719,555.4801,1042.401,0.26695168,590.27057,1076.9894,0.32185724,551.4613,1117.4689,0.50236356,497.00015,1135.1655,0.67042804,444.92007,1145.3142,0.6769621
2720,265.60867,1756.6609,0.16182499,601.289,1084.1964,0.36235934,550.0992,1114.0524,0.7323311,490.19504,1131.8281,0.66721237,440.57095,1143.9071,0.5815664
2721,265.44418,1756.0325,0.14402166,593.6909,1088.1208,0.36154708,551.36945,1111.8116,0.7451849,486.16705,1130.5476,0.69559944,441.08496,1142.0272,0.59547865
2722,621.27875,1082.3507,0.2118269,598.5736,1085.7177,0.5219519,550.78845,1109.3997,0.81433123,486.67773,1128.619,0.76018095,441.52267,1140.291,0.6147769
2723,628.4315,1088.4069,0.3723518,594.5324,1090.4603,0.56760365,547.794,1108.5244,0.8053708,490.63583,1126.3408,0.7661558,444.2569,1138.9098,0.60539865
2724,629.31854,1092.8818,0.40125105,590.6735,1094.9951,0.64099455,544.04083,1108.7042,0.7720112,489.84406,1125.3442,0.7559228,442.07605,1139.3243,0.63769007
2725,629.8653,1093.374,0.51807094,590.52545,1096.0905,0.7610831,542.4329,1108.1316,0.7763072,487.59476,1125.0295,0.73546046,441.31168,1138.0422,0.63710475
2726,631.6662,1095.4213,0.589517,588.0882,1096.3003,0.8182425,541.8964,1106.0481,0.76461184,486.38614,1124.3015,0.75185454,440.71213,1136.5698,0.66388696
2727,634.8589,1096.2579,0.71285754,586.74805,1096.6145,0.80164117,539.6287,1105.6078,0.80402327,486.01935,1122.2905,0.72577953,439.73563,1135.4277,0.685834
2728,640.01605,1096.114,0.65738714,586.93036,1094.9392,0.7771911,538.6759,1102.679,0.846771,485.72177,1120.8462,0.7034348,439.0862,1134.2875,0.71449953
2729,644.8106,1097.6965,0.5226935,587.8923,1094.2026,0.7806452,538.875,1100.7006,0.8687756,483.8907,1120.1321,0.6957103,438.6877,1133.5552,0.7047423
2730,653.114,1100.5898,0.43052456,587.7284,1093.5269,0.80224985,539.5493,1098.3549,0.84168833,484.30463,1118.499,0.67863226,438.2542,1133.274,0.7025575
2731,668.1298,1096.3019,0.5300368,590.1812,1090.662,0.735591,540.8945,1096.3778,0.82777685,485.5329,1116.9934,0.67991346,438.26505,1132.5176,0.69576585
2732,677.1343,1096.0304,0.5290261,592.5571,1090.7837,0.7639455,540.61774,1095.7692,0.80217224,486.4133,1115.5342,0.71869314,438.5979,1132.0386,0.6792296
2733,682.8271,1093.9364,0.58651626,593.3662,1090.4391,0.7723219,540.8415,1094.7281,0.7768216,486.8553,1114.4717,0.7354523,438.43356,1131.0789,0.6315271
2734,683.0322,1092.711,0.64534247,592.711,1089.8466,0.81160086,539.44165,1094.6658,0.77101773,485.58865,1114.153,0.7682462,437.64267,1130.7678,0.60878354
2735,679.4593,1094.3314,0.75789243,592.9898,1088.9801,0.8079883,538.8528,1095.334,0.7510876,485.91568,1113.3833,0.7641085,437.43698,1130.1096,0.5591013
2736,674.5028,1094.4762,0.8432352,593.2183,1088.4062,0.8444392,538.65326,1094.9388,0.78443754,487.1046,1113.0054,0.75926566,437.13135,1128.8442,0.5482079
2737,673.1337,1090.9609,0.8225757,592.7399,1085.6624,0.86788124,538.8697,1095.097,0.81179553,485.59784,1112.9774,0.7926259,435.33508,1125.9122,0.5767017
2738,680.64795,1065.1947,0.799032,588.75684,1081.9452,0.79567903,537.1244,1095.5875,0.7307671,478.74496,1112.2742,0.69478446,420.676,1119.3556,0.5568967
2739,657.91705,1058.9156,0.69400656,581.9792,1086.5925,0.6187415,533.3366,1098.0237,0.6909988,453.81482,1108.8691,0.5620784,392.74182,1107.0596,0.57926244
2740,622.1936,1076.9015,0.47565994,584.78314,1086.5588,0.6050812,535.8299,1098.1471,0.8210876,464.04047,1101.9694,0.58967173,383.1581,1093.5874,0.6348679
2741,610.97217,1094.2026,0.42745012,580.5117,1092.752,0.5787166,529.54346,1095.0009,0.85200685,446.6827,1094.6272,0.60949665,363.91727,1083.919,0.6256193
2742,613.6332,1101.2174,0.76085526,568.1117,1097.5426,0.66069406,516.00757,1092.6853,0.8558704,436.41373,1088.1227,0.56419003,355.82846,1074.3372,0.655544
2743,620.6025,1102.4993,0.7848178,563.97766,1099.8575,0.57653326,509.75885,1089.074,0.86633503,421.82538,1079.7737,0.49145064,342.96664,1064.7095,0.66742885
2744,622.27655,1106.8558,0.7916478,559.6153,1099.3619,0.6906699,497.76602,1086.162,0.8721574,417.02106,1075.4619,0.4945244,327.6024,1057.442,0.49135983
2745,628.57965,1118.755,0.8939082,553.41394,1097.7284,0.7619667,488.9519,1080.5535,0.88226694,399.13455,1065.8895,0.48121202,318.3428,1047.9587,0.6038795
2746,625.8899,1124.2778,0.8253368,546.1549,1094.754,0.6936177,474.31052,1075.4413,0.84243965,387.04892,1059.6726,0.48120633,308.1974,1040.632,0.47631624
2747,621.9714,1127.9727,0.84777343,532.88245,1092.6323,0.7004001,464.80722,1071.4674,0.7817968,374.1684,1051.3545,0.4896997,299.08945,1030.4373,0.57391095
2748,612.8893,1126.1377,0.7990631,517.63873,1086.8536,0.69639903,452.7003,1063.6863,0.83803576,370.68292,1046.0482,0.50118226,287.35477,1025.7289,0.49323663
2749,589.59344,1121.3639,0.8408394,511.4531,1081.0237,0.6965904,442.40714,1058.6329,0.8284304,359.33514,1039.336,0.5194499,282.56445,1017.9603,0.59656805
2750,571.31323,1109.9409,0.97673947,501.2692,1077.3551,0.7415063,434.6132,1054.6047,0.85754037,357.32416,1036.4409,0.55576205,276.73904,1014.5066,0.7058078
2751,563.3935,1108.2181,0.90544116,493.55933,1071.7314,0.6851792,428.84375,1045.9683,0.9868429,354.26547,1033.8397,0.63308185,278.91165,1013.505,0.71786875
2752,561.0847,1104.783,0.93184966,494.4338,1067.6278,0.6377091,427.50046,1041.6804,0.95629483,354.86237,1032.1603,0.64512116,284.74896,1015.4704,0.76729244
2753,564.581,1104.173,1.0,496.33295,1064.6888,0.64141995,428.1253,1039.7246,0.9153339,352.89304,1028.3373,0.6270755,285.58713,1015.10913,0.78850514
2754,567.62756,1101.5728,1.0,496.45828,1061.761,0.5371903,429.68634,1036.7175,0.91103715,354.15393,1026.9895,0.631254,286.03665,1015.0089,0.76917833
2755,569.219,1097.8444,1.0,494.05243,1058.488,0.5275193,429.67883,1034.0717,0.90137017,353.09598,1024.7362,0.64681953,284.26004,1015.0795,0.7485948
2756,571.90063,1096.0243,0.95907724,490.35065,1055.4436,0.5755317,428.459,1032.7476,0.9096241,353.92386,1022.6508,0.6291591,284.7436,1014.16614,0.71694195
2757,573.2475,1094.7518,0.91303205,488.6151,1052.5859,0.66355276,422.35727,1029.2992,0.8800915,351.6813,1021.40234,0.65524065,277.3077,1010.9018,0.6485499
2758,574.1197,1091.9075,0.8710747,487.44894,1050.9647,0.61416173,420.1751,1027.4808,0.86783147,350.24582,1020.42755,0.626504,277.14038,1009.56195,0.6506045
2759,572.3475,1090.3105,0.9199759,486.91827,1049.5972,0.59725803,420.56638,1025.3815,0.8144157,343.0141,1018.3049,0.65040725,269.19296,1010.20447,0.64015514
2760,570.57904,1089.5612,0.91462755,485.73096,1047.0903,0.5314562,418.711,1023.05054,0.8210965,343.197,1017.33496,0.6307522,276.58832,1009.5593,0.69857013
2761,569.8938,1088.6433,0.9099289,485.7835,1045.771,0.49499166,416.9963,1021.64276,0.87739545,343.26086,1016.7527,0.61736655,277.79153,1008.4375,0.7136768
2762,571.5421,1088.2784,0.87395835,487.30307,1043.5267,0.5050702,416.6993,1019.1269,0.8399266,349.84283,1016.3476,0.60224694,279.05768,1007.95013,0.6978008
2763,573.7519,1088.6062,0.8189354,486.51926,1042.6285,0.57761276,415.485,1018.895,0.8340219,346.36066,1016.1322,0.6039054,279.26834,1007.7365,0.6568788
2764,579.7109,1084.8779,0.7398686,487.07724,1041.4749,0.6083459,416.03848,1017.9065,0.8694485,351.80237,1015.7552,0.6412989,280.0172,1006.6768,0.6833552
2765,581.2172,1083.5736,0.7781862,486.9647,1041.4878,0.63450617,416.88135,1017.55457,0.88478804,350.61316,1013.8392,0.68652123,280.91766,1005.52124,0.7098482
2766,580.55347,1082.7723,0.78242826,486.60956,1040.8243,0.65735644,415.22452,1015.9548,0.8528063,349.3133,1012.53204,0.68933755,281.65588,1005.0957,0.73377454
2767,579.7681,1079.7961,0.7588994,485.96677,1040.5507,0.644128,415.55414,1015.2394,0.7985559,350.7091,1010.92804,0.6996125,285.0656,1004.76556,0.73089576
2768,569.27094,1081.095,0.95825535,486.0666,1039.4657,0.62967944,415.2886,1014.32196,0.7987478,350.1074,1010.06964,0.6951053,285.0457,1004.3462,0.72219104
2769,561.95483,1081.1927,0.9634712,485.91718,1038.4692,0.590214,415.18933,1013.2955,0.7748441,348.46658,1009.326,0.6836621,282.7831,1004.00824,0.73537546
2770,554.9797,1074.4672,0.96850574,482.65845,1036.1191,0.5290152,414.54272,1011.6313,0.7329735,348.03848,1008.57996,0.6644005,286.17786,1003.3686,0.74133354
2771,554.0262,1074.6456,0.98736686,482.5816,1035.2821,0.4863266,414.67136,1011.12476,0.7068409,348.31024,1008.1264,0.6434841,286.27704,1002.7698,0.69813114
2772,555.24316,1075.8644,0.9773783,482.28696,1034.4323,0.45256466,414.27145,1010.44965,0.6787616,349.6709,1006.5804,0.63868123,283.39954,1002.5366,0.68019754
2773,556.6304,1076.9429,0.95338297,482.50214,1033.8883,0.41502464,409.361,1008.1437,0.71323913,348.08875,1005.6593,0.6390498,281.91348,1002.58777,0.7017101
2774,559.9634,1075.6157,0.8973051,476.8349,1030.965,0.40519097,408.873,1007.1321,0.7166302,347.69012,1005.097,0.62538743,280.92532,1002.262,0.6692118
2775,562.7757,1076.4392,0.84872574,476.40033,1029.7245,0.43352145,407.85873,1007.0669,0.7350136,348.23343,1005.5604,0.6244359,281.5274,1002.0405,0.6646471
2776,565.4552,1075.6661,0.7976661,477.5901,1029.0403,0.4408998,405.71463,1006.9436,0.7267347,347.7094,1004.52734,0.6328729,281.39615,1001.7527,0.6496231
2777,566.72766,1072.8009,0.79204446,474.9746,1029.1677,0.47958118,404.92715,1006.7292,0.7925307,346.567,1004.60657,0.63567823,280.5646,1001.87494,0.66835845
2778,566.16626,1072.432,0.8513579,473.67523,1029.9075,0.4976467,403.8192,1007.0744,0.76334363,344.80783,1004.10126,0.6573085,280.17618,1001.62335,0.6723682
2779,563.7728,1073.3378,0.8582008,474.32886,1030.1742,0.50852287,404.03726,1007.4499,0.74310654,346.65753,1003.87103,0.656084,280.50378,1001.2018,0.65575194
2780,562.65045,1074.0262,0.84756356,473.88663,1030.5837,0.47051272,403.97595,1007.5817,0.741363,346.2921,1003.55164,0.67565364,277.43365,1000.7266,0.62577355
2781,561.06384,1074.8912,0.7779282,473.71097,1030.9808,0.5072092,402.56808,1007.675,0.7619417,346.176,1003.8106,0.648177,276.82266,999.8458,0.63363737
2782,559.5575,1068.8237,0.8248341,472.9318,1029.7781,0.53809077,401.09555,1006.8125,0.8224597,338.3731,1002.2566,0.7175981,269.76123,999.0347,0.7719511
2783,554.0947,1057.9993,0.9117286,470.11227,1027.1118,0.68026084,401.1583,1006.1364,0.82032645,331.75555,1000.4928,0.64911866,259.3616,992.3685,0.6730984
2784,535.5903,1045.8994,0.70189524,465.65744,1025.8103,0.7037889,398.94547,1004.15967,0.89082587,323.63303,998.3123,0.601102,250.96626,990.1912,0.7384603
2785,523.1771,1043.4241,1.0,459.08078,1023.52997,0.77315575,392.91003,1002.297,0.8522797,321.153,997.52893,0.6473241,250.49536,984.78143,0.70544964
2786,533.2602,1047.9723,1.0,457.5047,1021.7197,0.82248646,389.75394,1000.3426,0.8571625,316.32486,993.10187,0.5543727,242.8421,981.28094,0.6925642
2787,535.6075,1049.7682,0.9363674,451.9447,1020.23755,0.80757123,386.63437,999.6515,0.9091235,308.1813,988.3809,0.5259192,231.65865,979.7249,0.68084836
2788,533.98193,1050.1726,0.8666789,448.63718,1017.3406,0.7784613,382.89178,996.27893,0.9083163,305.93875,986.0132,0.5187216,228.39252,976.3437,0.6875907
2789,527.958,1051.6802,0.83141446,443.21295,1015.6718,0.8315253,377.68222,994.6841,0.83408535,292.16156,982.34924,0.53715914,227.81314,973.2112,0.67623895
2790,517.15173,1044.294,0.7988209,437.8972,1013.47485,0.8549273,371.99728,993.39026,0.8070611,289.94772,979.95575,0.6096206,226.7269,971.4619,0.641623
2791,507.60443,1042.1731,0.8728853,434.87424,1012.5543,0.8211026,364.595,990.16364,0.7928079,288.71912,978.0228,0.64494944,225.81346,969.80084,0.69035065
2792,500.87088,1041.5203,0.9449604,428.4484,1008.30664,0.8215389,360.24106,987.3248,0.89699984,287.96912,975.7374,0.6563268,217.4582,968.3781,0.7169185
2793,493.61707,1041.1908,1.0,424.55597,1005.2039,0.9012326,357.80087,983.75134,0.9080098,288.4229,974.04285,0.62132406,213.7477,965.8916,0.7251664
2794,491.9908,1042.1592,0.9645063,421.61093,1002.7015,0.92356205,353.90732,981.28357,0.8919994,282.4866,972.237,0.5437893,209.86598,964.51825,0.67312825
2795,493.0062,1042.7928,0.8531719,419.23315,1000.98425,0.8140544,349.39886,977.2015,0.9198227,279.83234,970.66974,0.5654892,203.00235,962.2626,0.6095329
2796,496.65738,1040.6252,0.71041137,414.7015,998.2338,0.70063543,345.91232,976.9889,0.89930946,277.0643,970.0307,0.62918603,202.52965,961.6276,0.5991865
2797,502.35483,1032.6348,0.7767877,414.99765,996.24384,0.7459426,344.59875,974.98596,0.8606973,273.87186,968.44775,0.6604926,205.4962,962.6228,0.6145588
2798,500.59222,1028.3075,0.82672745,413.63635,993.0951,0.78330415,344.36774,973.928,0.8934447,274.28824,967.5933,0.62625766,203.24739,962.9586,0.60922056
2799,497.33298,1025.5869,0.87443686,412.42056,990.88293,0.7677112,341.21545,972.61096,0.88655657,273.75476,966.7635,0.6348441,203.43948,962.2012,0.6530403
2800,497.23026,1023.59393,0.93356466,409.7257,988.5348,0.71711814,339.70947,972.18384,0.8978839,277.8134,966.8236,0.5995113,212.58273,962.0784,0.6669083
2801,497.30527,1021.21295,0.9488366,411.45056,987.66034,0.67424613,339.41165,969.8929,0.90405965,282.61868,965.97144,0.62904626,213.18599,961.57965,0.66948557
2802,498.04553,1018.77313,0.9137211,410.22464,986.02783,0.6775438,338.61304,968.2847,0.9000968,282.71735,965.2406,0.6356999,214.2065,960.86945,0.6950947
2803,498.89127,1016.9985,0.84405,407.29022,983.5502,0.6293383,338.7654,967.112,0.92518264,282.99734,964.2251,0.64590585,213.80547,960.8132,0.6979282
2804,500.11157,1014.91785,0.8196161,405.8434,981.78064,0.6413927,338.81506,965.8289,0.9119772,284.02036,962.5158,0.599068,215.52045,960.85266,0.68181133
2805,500.26266,1011.7069,0.78655297,405.08014,980.89496,0.6838738,338.46692,965.23944,0.9175943,284.7252,961.8555,0.6216892,215.33833,960.62976,0.65938383
2806,498.9841,1011.0616,0.76737905,403.96622,980.86255,0.67913413,336.98987,964.14386,0.8903518,283.9068,962.0131,0.6390643,215.91539,959.5547,0.6737556
2807,496.54425,1011.78217,0.7379839,404.17023,980.0932,0.67554414,337.1876,963.88495,0.8569159,285.2684,960.7121,0.61816204,216.43576,959.34467,0.64492875
2808,494.19894,1011.0305,0.80696285,404.36652,979.2884,0.657356,338.18976,962.73376,0.82901895,285.2168,960.85596,0.60603064,216.48651,958.4711,0.6212776
2809,492.23178,1010.61566,0.863693,404.3826,978.8608,0.66397804,337.38882,962.0009,0.8517274,283.51416,960.17694,0.6516048,216.39539,957.986,0.63105005
2810,492.5271,1009.39404,0.86075103,404.38593,978.6154,0.6428291,335.6397,960.82605,0.81419325,282.17108,959.5055,0.667808,216.3868,957.6742,0.6328704
2811,491.14163,1007.61523,0.919981,404.25745,978.64954,0.6636503,335.6624,959.9836,0.835701,280.32635,959.23126,0.6780732,216.08945,957.519,0.62192845
2812,488.46808,1007.13904,0.91821563,404.48297,978.15894,0.6847394,336.5739,959.8439,0.80873585,283.21228,958.7487,0.67444354,216.83104,957.41364,0.5918364
2813,486.2837,1006.6625,0.8799264,403.9573,978.1396,0.6633651,336.6791,959.538,0.81951654,285.16025,958.5946,0.68056107,216.16052,957.34503,0.60690194
2814,483.3085,1008.1407,0.8395036,402.7622,977.2387,0.68320066,336.3615,959.2925,0.8076008,284.77637,957.99243,0.6743786,215.72655,956.973,0.6134999
2815,478.88092,1009.6453,0.89664274,402.87442,976.21265,0.687523,336.98016,958.3723,0.7967977,279.8081,958.208,0.67917305,215.49896,956.20886,0.6147814
2816,474.43143,1010.3531,0.98437625,402.927,975.7477,0.69650984,336.36365,958.6154,0.8136456,279.12564,957.82715,0.70220935,215.34354,955.1994,0.5997852
2817,471.8344,1008.0361,0.95619893,402.21936,975.424,0.6950245,334.0988,957.77295,0.8127847,279.15732,957.63226,0.7013985,214.8404,954.37823,0.5752745
2818,470.96558,1007.9697,0.9479001,402.0994,975.1225,0.7066086,336.65607,958.27783,0.8175637,280.929,957.4653,0.6755628,214.84624,953.68304,0.5469519
2819,470.9954,1009.82495,0.9300533,401.41,975.42065,0.70398116,334.23227,957.3771,0.802141,277.8645,956.7086,0.69093496,213.53616,952.91284,0.56163055
2820,474.43002,1011.1495,0.78496194,401.00293,975.1295,0.67021865,332.03397,956.8178,0.8503501,275.56967,955.6468,0.7250126,212.80997,952.654,0.5741741
2821,477.76712,1010.72687,0.6660458,400.42795,975.67944,0.67576855,331.99402,957.41473,0.8340118,276.31003,955.32574,0.7298835,213.71689,952.30054,0.5585697
2822,480.80988,1005.2834,0.66602534,399.77942,974.86127,0.67371225,331.4901,956.75165,0.8475652,276.22418,955.5282,0.7282704,209.58418,953.3284,0.5593484
2823,474.9825,1006.36615,0.86323327,399.361,974.4216,0.70748866,331.4859,956.58856,0.8449738,278.362,955.6214,0.7287405,212.15276,953.3085,0.57418257
