Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2775,568.9373,1205.3916,0.6400977,618.2419,1160.7643,0.46361372,677.14056,1116.8563,0.39689997,683.9259,1112.6332,0.40219104,734.48016,1049.4756,0.31430006
2776,577.09344,1184.9963,0.41126263,629.5856,1147.3036,0.54124105,680.92755,1104.0541,0.3433791,695.0305,1087.4185,0.43046337,741.5607,1032.7439,0.40400463
2777,601.6542,1170.8,0.5207834,745.25055,1029.1156,0.46340007,708.5514,1064.6829,0.47168165,678.12,1092.0387,0.3461397,743.2784,1021.15765,0.16573393
2778,611.1013,1164.3395,0.34603205,643.68353,1117.1982,0.3959797,709.5649,1050.1398,0.41485924,679.8494,1077.0842,0.37699723,747.53186,1006.1535,0.31546232
2779,617.53827,1157.0684,0.40756273,642.61835,1106.1318,0.38317373,689.9845,1053.6206,0.39254892,698.1816,1044.1007,0.41550905,747.5723,993.8708,0.36768076
2780,619.53577,1144.3116,0.3297052,647.40753,1087.102,0.40059736,692.49146,1038.5846,0.44818223,682.59644,1046.7886,0.34456515,757.25867,974.7992,0.2649792
2781,617.376,1125.5094,0.45726672,648.0027,1073.8492,0.4577583,695.8198,1023.9413,0.3917837,697.4999,1020.0184,0.3580775,755.85443,966.015,0.30232114
2782,612.00806,1116.6366,0.43979707,647.9246,1059.9089,0.42507884,701.7614,1009.6583,0.42017767,681.59784,1023.4849,0.3812216,748.25073,962.55493,0.24983412
2783,602.91766,1109.4734,0.7161641,644.3262,1058.8054,0.40670595,688.26825,1010.25323,0.477234,720.4104,983.7105,0.36621243,756.80774,949.6207,0.3404283
2784,600.4801,1096.3378,0.6396695,641.9266,1050.894,0.43800026,686.48914,1004.1562,0.44273597,713.8222,977.685,0.29216513,750.06586,948.1267,0.30863917
2785,603.0201,1088.3818,0.5459247,642.6416,1043.0006,0.45857352,675.9827,1003.6883,0.34762043,702.02075,979.33234,0.49909243,746.70386,940.32117,0.37369928
2786,607.4874,1082.8246,0.39877823,642.8066,1029.4744,0.36612594,677.3725,993.6549,0.36846793,709.3182,968.2859,0.3845582,755.0282,935.23114,0.448034
2787,608.659,1076.5881,0.2617537,643.9889,1020.9381,0.37248272,689.60657,975.9427,0.40052158,700.9263,965.4512,0.35326293,748.20276,934.8429,0.42331752
2788,610.68646,1058.2964,0.29923198,638.07465,1016.6064,0.38793942,678.2344,978.9683,0.396743,701.7264,960.4549,0.51149213,749.544,929.6546,0.452999
2789,607.33344,1051.9562,0.32542023,637.3877,1008.2143,0.39160824,682.6193,971.29663,0.542877,710.8841,951.8741,0.3193698,747.5779,925.499,0.46543995
2790,602.54535,1051.9462,0.38784465,639.0472,1002.34894,0.38972858,690.7186,958.622,0.42334786,683.5997,960.63477,0.37439957,745.699,922.9673,0.35720894
2791,585.59235,1044.769,0.7352649,732.8598,929.8659,0.4553342,691.0292,956.3482,0.47884658,681.3805,959.7987,0.35191566,731.0902,920.7466,0.24901305
2792,576.5153,1025.7053,0.66758066,636.38824,982.7927,0.51492023,689.7091,957.8299,0.49145538,1037.6293,1122.2109,0.15111208,718.92224,923.2785,0.09192581
2793,575.10944,990.6262,0.23121814,646.03613,972.7925,0.6184853,688.9877,958.15704,0.38282365,1056.9181,826.11725,0.17688638,714.3248,921.2165,0.08881556
2794,612.9821,977.57025,0.23012406,669.7384,959.43787,0.4390974,702.2707,954.5283,0.33232805,1056.3981,818.2637,0.15632713,705.63416,927.4953,0.31531087
2795,636.70056,977.3972,0.38793373,693.18646,953.73016,0.25665262,716.0879,951.10895,0.35508808,698.1593,954.5625,0.1489599,661.3135,893.6645,0.20206198
2796,485.8896,635.8215,0.19362769,657.5417,887.4833,0.3571992,691.50916,906.29346,0.3380275,689.3954,907.22235,0.2824507,657.0574,884.0277,0.19386722
2797,625.79663,865.8169,0.19981442,722.32697,941.03894,0.253142,696.59607,910.99445,0.3504702,677.5898,891.6902,0.31849906,647.78076,869.41003,0.27287874
2798,755.0186,948.4809,0.72936624,711.7061,925.729,0.654649,685.05505,899.33356,0.4748595,660.8538,870.7929,0.45139438,631.37067,845.40826,0.3555545
2799,731.9892,944.1331,0.24705635,691.4593,906.0639,0.40382048,664.51965,866.0432,0.4366884,649.2842,850.1547,0.33624664,625.1822,830.6873,0.25615004
2800,691.10004,887.7071,0.4805993,674.1411,864.9705,0.27947527,655.48285,849.62256,0.45744896,642.21484,836.2484,0.387405,617.0252,817.08203,0.354626
2801,693.0455,888.9364,0.38886225,679.4493,867.11487,0.35821757,659.45636,847.3093,0.52026314,634.82886,824.8401,0.31320488,611.6055,805.4926,0.24759723
2802,710.9618,891.54205,0.65660197,685.1871,862.618,0.7202597,654.3654,834.05835,0.6858426,626.58356,810.7365,0.36749887,602.4144,788.9674,0.20868744
2803,722.7157,886.6524,0.57950526,682.9016,850.3128,0.688692,643.8847,821.3912,0.6619871,628.0732,802.8167,0.32526886,601.1476,781.76654,0.22849974
2804,724.67554,874.368,0.62527764,675.8973,840.70905,0.68277246,645.9251,816.5952,0.5430744,624.8183,794.34,0.3342471,597.3901,771.3611,0.2740143
2805,707.73663,865.7276,0.35712025,669.7786,833.9509,0.59927523,634.87354,798.69775,0.50149804,627.33704,791.6929,0.283897,597.4755,766.8528,0.20701522
2806,692.56177,861.12476,0.36966187,662.2899,829.3315,0.5044559,632.3184,794.09686,0.504267,622.9079,778.6295,0.29366344,595.14966,758.5331,0.17862102
2807,689.14014,857.56616,0.21678656,658.1632,822.99255,0.5385745,631.99493,789.45166,0.46794137,624.4176,775.8963,0.2737292,597.4319,753.763,0.23205677
2808,486.05344,636.7854,0.19025096,659.2303,818.3676,0.52420187,632.9416,784.65936,0.5133101,625.03326,774.5947,0.29309437,596.8557,750.2807,0.25635472
2809,671.4344,820.3057,0.49372777,658.60077,806.5458,0.51909614,627.2546,777.3209,0.6123897,623.4452,768.61865,0.2685043,596.3941,748.4667,0.19150873
2810,680.5054,824.4374,0.6083716,653.5755,793.44525,0.6452198,627.029,772.34784,0.60534567,615.2312,764.15845,0.29145384,596.85583,748.6941,0.18592516
2811,693.0796,808.8501,0.65668833,648.50507,774.64197,0.6195044,629.4052,763.7218,0.35531005,1056.7062,855.93097,0.2092448,595.6601,747.4607,0.1524584
2812,662.90955,774.7629,0.29572994,631.31177,758.92865,0.35826442,594.306,749.8808,0.21744104,1056.1268,870.75366,0.25442287,608.57074,734.5015,0.17535922
2813,621.39166,703.0727,0.20418777,605.7733,732.127,0.25738132,1057.2692,812.77167,0.17784895,1055.625,851.54724,0.24268107,600.5981,739.0559,0.09968843
2814,628.7662,729.7887,0.2315502,603.3149,704.5958,0.100281596,1057.6432,813.4471,0.17616127,1055.5363,853.0057,0.24902695,596.7222,699.47656,0.2048568
2815,486.60196,638.1523,0.15135609,576.6854,712.332,0.14479125,612.2664,729.9845,0.20264322,629.7137,750.88556,0.36275962,641.67303,762.9115,0.46947777
2816,554.095,697.2614,0.18332645,573.7467,681.0839,0.26277858,605.1967,722.1875,0.5178108,621.90137,737.4526,0.38646063,656.5487,771.83453,0.40217847
2817,486.841,638.49005,0.1680102,577.2279,692.12286,0.35482585,604.02185,718.6985,0.5462533,624.53864,738.60864,0.41683096,667.57184,781.08185,0.38246784
2818,527.404,660.45807,0.39379412,579.3343,691.0575,0.6201695,613.9687,725.78485,0.6663038,641.72363,751.4342,0.593426,677.9696,790.19354,0.4377787
2819,522.5791,672.2003,0.8290777,581.4216,694.65186,0.7319212,625.4991,734.96783,0.62681854,642.0417,751.49976,0.3241084,680.1647,797.1543,0.34399366
2820,535.33344,688.6565,0.78125685,595.1214,700.7604,0.70782304,642.0841,746.30725,0.57038194,653.78503,767.4564,0.2609994,669.1218,804.6929,0.34013087
2821,551.0451,685.9072,0.41718677,627.45557,706.5832,0.42668504,649.82056,759.38513,0.54591614,654.7472,785.1411,0.4800951,656.1015,824.48004,0.45171425
2822,660.98206,690.6362,0.24124889,655.3329,711.6913,0.5580085,647.3903,758.32434,0.48816538,652.9999,804.2598,0.5151959,657.7426,841.7496,0.37836167
2823,657.0833,699.8304,0.31455547,646.4916,731.7655,0.3274943,650.56104,792.3197,0.5007735,655.7161,833.9087,0.4312587,657.88336,871.08057,0.42210224
2824,640.61475,718.30524,0.17279327,643.69867,733.8893,0.32767656,656.072,804.48096,0.46472827,656.3513,852.09955,0.47315213,657.4753,900.0199,0.45698294
2825,615.1032,705.8737,0.41281673,649.2389,752.6608,0.52005434,657.2098,800.8963,0.44946128,655.0336,866.7569,0.48707375,659.2727,915.1411,0.44384554
2826,648.1146,725.90643,0.23576115,650.8244,795.8649,0.2767505,649.6722,861.38806,0.39614066,654.3952,888.4352,0.4336455,660.9829,933.40186,0.34579816
2827,636.3979,787.28503,0.20899676,640.6641,845.01404,0.241275,657.7975,884.952,0.6300867,659.937,921.02026,0.44111535,666.15826,974.20245,0.32944506
2828,618.0773,781.4478,0.26031002,641.58093,827.4237,0.44282138,658.2298,887.7627,0.39708608,659.20337,958.00507,0.51067513,656.88727,999.9096,0.44522652
2829,622.0247,804.27704,0.33187622,662.3635,859.3152,0.40451106,661.6939,918.14496,0.42995942,656.05817,979.10535,0.43951088,657.0275,1026.7646,0.52387214
2830,486.97867,638.3378,0.16877846,667.16833,871.1451,0.24744098,652.328,963.69806,0.3079596,655.3571,1009.60815,0.47562897,658.8615,1050.3342,0.50312907
2831,663.6466,876.8892,0.1856967,642.1596,916.5538,0.25031966,651.89355,978.7361,0.4584251,656.3719,1030.8883,0.47224608,658.8043,1080.2477,0.44044873
2832,615.14307,898.87665,0.28197458,640.3951,950.5551,0.48946282,659.0994,998.4455,0.4053801,655.46936,1060.54,0.4786506,657.01404,1107.7281,0.5609528
2833,660.95526,950.9585,0.19947182,658.4845,977.07074,0.30471072,653.2143,1049.361,0.3478427,653.95483,1091.5039,0.50623447,658.29333,1133.9185,0.5848236
2834,486.84348,637.26654,0.16203618,659.5965,990.55084,0.31189954,649.8602,1086.4128,0.4732707,654.67413,1124.4648,0.5220316,661.3172,1164.5905,0.45428172
2835,486.0694,637.1358,0.16953206,637.0155,1031.3513,0.2875637,654.7926,1115.511,0.6222614,659.72003,1151.154,0.42460325,669.9908,1189.7515,0.42792025
